brand,name,price,category,subcategory,image
Hersheys ,Chocolate em Barra HERSHEYS Ovomaltine 115g,"R$ 5,49",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-eec89708b26b493fa7dd1ffbabc537a8.jpg
Hersheys,Chocolate em Barra HERSHEYS Leite 115g,"R$ 5,49",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6acce86f098e4d2fb8cae96ba79931b1.jpg
Snickers,Chocolate SNICKERS Crisper 40g,"R$ 2,49",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-63d632d996e74608a60a6596f21e0695.jpg
Kinder ,Mini Barra KINDER Chocolate 50g,"R$ 5,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f5ec3d8a7ecf4304bf7d2490bcac3ffd.jpg
Halls ,Bala HALLS Extra Forte Mini 15g,"R$ 2,79",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9d70253877ae4bf6aeb35f9b56e2c0d1.jpg
Dacolonia,Pasta de Amendoim DACOLONIA 500g,"R$ 14,99",Doces,Doces e Compotas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4b5978a367a94929bd898b9534ee8cc2.jpeg
Lindt ,Chocolate LINDT Lindor Milk 100g,"R$ 19,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8a637c03981a4943bf9e8df612613532.jpg
Queensberry ,Geleia QUEENSBERRY 100% Frutas Vermelhas 250g,"R$ 17,99",Doces,Geléias,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9710fb8f5cc14bb29bcadc135a5c4c57.jpg
Fini ,Guloseima FINI Ursinho Diet 70g,"R$ 5,49",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-15be5aef84204037ae32e30db254ed02.jpg
Nestle ,Chocolate em Barra NESTLÉ Crunch 97g,"R$ 5,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9fae29267d9a49bfa9990ef5b2e90c03.jpeg
Ducoco ,Leite de Coco DUCOCO Light Vidro 200ml,"R$ 4,99",Doces,Leite de Coco e Coco Ralado,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f4a66025fb41445ebb0811cf1d180b89.jpg
Queensberry ,Geleia QUEENSBERRY 100% Morango 250g,"R$ 17,99",Doces,Geléias,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bc542d23d8c940da87420a142eb80e36.jpg
Tachão,Bananinha sem Açúcar TACHÃO 200g,"R$ 9,99",Doces,Doces e Compotas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b5bbafca6bce4487bb92dedc8923a73e.jpg
Itambé,Leite Condensado ITAMBÉ NoLac Lata 395g,"R$ 5,99",Doces,Cremes de Leite e Leite Condensados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b0bcca9835ed4c2398d634557aeb2592.jpg
Trident ,Chiclete TRIDENT Menta 32g,"R$ 7,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2172d8375c904d9f91213c70da8b49e8.jpg
Lacta ,Chocolate BIS Xtra Branco 45g,"R$ 1,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f5982c73ead64b308b5a5e77a8f1590d.jpg
Antilhas ,Chantilly Spray ANTILHAS Baunilha 250g,"R$ 19,99",Doces,Doces e Compotas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e379afaf8574409ea5e41098f2ec68e6.jpg
 Santa Helena,Paçoquita SANTA HELENA Rolha 750g,"R$ 17,99",Doces,Doces e Compotas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7ec092c19f2b487bba609a19023b7632.jpeg
Trident ,"Chiclete TRIDENT Morango 40,6g","R$ 6,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7afc40864e044c4a93723bb8fbda0848.jpg
M&M,Tubo M&Ms 30g,"R$ 3,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-36ba14448dee4007af91630e69996188.jpg
Itambé,Creme de Leite ITAMBÉ NoLac Lata 300g,"R$ 4,99",Doces,Cremes de Leite e Leite Condensados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2bcb46934fd74ef5b22701e35187f360.jpg
Arcor,Chocolate em Barra ARCOR Cacau 70% 100g,"R$ 4,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-eb780575ff0a4f808247484534b5a88b.jpg
Ferrero Rocher,FERRERO ROCHER 100g,"R$ 18,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c2a1738f99334f9c8bfccb0f8bd0b748.jpg
Lacta,Chocolate Bis LACTA Laka 126g,"R$ 4,59",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2350edad73074939b3e37e7afa6e4294.jpg
Talento,Chocolate TALENTO Amêndoas 90g,"R$ 4,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f8ed75c15e2c4025baad71cd63861ab7.jpeg
Twix,Chocolate TWIX 45g ,"R$ 2,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-68643f41cdc44bfcbd3bb6cb450c3f89.jpg
Trident,Chiclete TRIDENT Cereja 8g,"R$ 1,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f23686c6ac8e49a681b55c6d9e385a87.jpeg
Halls ,Bala HALLS Extra Forte 34g,"R$ 1,89",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e14681481b8943f58a5db2bb427569e9.jpeg
Queensberry,Geleia QUEENSBERRY Classic Morango 320g,"R$ 16,99",Doces,Geléias,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-85f8dfe50b7b42709a3fa7c7d3e53db3.jpg
Hersheys ,Chocolate HERSHEYS Special Dark Mint 100g,"R$ 7,49",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a772490b438947f7bb72cce9ccb454d6.jpeg
Twix ,Chocolate TWIX Original 80g ,"R$ 4,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-72de05f62ee94e4ca18749f078a89c42.jpg
Asahi,Creme de Leite ASAHI Fresco 450g,"R$ 10,99",Doces,Cremes de Leite e Leite Condensados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4dc87322e1d34091be24f9c6169a8887.jpg
Nivea ,Sabonete NIVEA Lavanda 85g,"R$ 1,59",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-569b00c611574c41962b74b491bf2f28.jpeg
Colgate ,Creme Dental COLGATE Total 12 Horas Professional Reparação Diária 70g,,Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1094a82c76cc49c2bcf2f884ebb340b9.jpeg
Rexona ,Desodorante Aerosol REXONA Masculino Antibacteriano Invisible 90g,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-68a9800c00cc4e76958f39ca2221b7a8.jpg
Oral B ,Escova Dental ORAL B 3D White Leve 2 Pague 1 Unidade,"R$ 19,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ccd1e121dfd04ea48cc40aa596edd902.jpeg
Clear,Shampoo CLEAR Anti-Caspa Alívio de Coceira 200ml,"R$ 17,99",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2adf45a159bd492cb5fcbbc17ce4f54c.jpg
Colgate ,Creme Dental COLGATE Pro-Alívio Real White 110g,"R$ 18,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-613b7163cfe74133a62ecc2ce44af0b2.jpg
Nivea ,Desodorante Roll-On NIVEA Dry Impact 50ml,"R$ 7,49",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-146ce542f39e473d8eb88e696f2ffdd2.jpeg
Sym ,Absorvente Noite e Dia com Abas SYM Suave Leve 16 Pague 14 Unidades,"R$ 7,49",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b43978872286425eb4acbf1dbf611828.jpeg
Colgate ,Creme Dental COLGATE Total 12 Horas Professional Gengiva Saudável 70g,,Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-29f2cdd0fcdd4a9a9ee2d72693afe39f.jpg
Softys ,Lenços de Papel Duplo SOFTY's com 150 Unidades,"R$ 10,99",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f8b681f64c8e4d9ca319bf6a94880187.jpg
Dove ,Kit Shampoo 400ml + Condicionador DOVE Óleo Micelar 200ml ,"R$ 25,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-90ebcee0778842b2bc26bffae1e1287d.jpeg
Intimus ,Absorvente Tripla Proteção com Abas INTIMUS Gel Suave Leve 16 Pague 14 Unidades,"R$ 6,49",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d36e37b284ba4ab68d530aa5c58c60bd.jpeg
Palmolive,Sabonete PALMOLIVE Camélia e Óleo de Amêndoas 85g,"R$ 1,69",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7d59ba5aa80f463781ecec591dc16a79.png
Intimus ,Absorvente Protetor Diário sem Abas INTIMUS Days com 15 Unidades,"R$ 3,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-50c0cd8acc8e46efa247f6215a33cc75.jpeg
Sempre Livre,Absorvente Noturno com Abas SEMPRE LIVRE Suave com 32 Unidades,"R$ 24,80",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5569f4a8fa974ec4a8f06ea59bd2b4ff.jpeg
Seda ,Shampoo SEDA Ceramidas 325ml,"R$ 9,89",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-afbf1f43bada44fca58218b02c2441ee.jpeg
Apolo,Algodão Bolas APOLO 50g,"R$ 3,99",Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-87f5b0c2c44542299dd044bf48613bff.jpg
Tresemmé,Kit Shampoo 400ml + Condicionador TRESEMMÉ Tresplex Regeneração 200ml ,"R$ 21,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bcc7e4016d1e48fd9b038ab47c1c84ac.jpeg
Nivea,Sabonete NIVEA Hidratante Aveia 85g ,"R$ 1,59",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-36632ac905864661a89bfab44b31edec.webp
Dermacream,Sabonete Líquido DERMACREAM Concentrado Proteína do Leite 1L,,Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9f12f950f5e54047814385ae34504db7.jpeg
Dermacream,Sabonete Líquido DERMACREAM Concentrado Erva Doce 1L,,Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9c00c3db1c8e42a994156d181ab53aa7.jpeg
Dermacream,Sabonete Líquido DERMACREAM Concentrado Lavanda 1L,,Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ed45bf8c3874489482ad8d3721aa00cd.jpeg
Unilever,Sabonete DOVE Leite de Coco 90g,"R$ 2,39",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b53d8101d80740b89111090a079fb72b.jpeg
Softys,Lenço de Papel Duplo SOFTYS ELITE 100un,"R$ 5,79",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ead07b07afd3499bb50ba19a32ab2b07.webp
Bello,Sabonete Líquido BELLO Algodão 1L,"R$ 10,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e05d25b78e534bc6ae243d72f5eaebf6.jpeg
Alvorada,Creme de Leite ALVORADA Fresco 500g,"R$ 14,99",Doces,Cremes de Leite e Leite Condensados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c460eb1f3df24cb0904f918cb12c982d.jpg
Trident ,"Chiclete TRIDENT Hortelã 40,6g","R$ 6,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-30813081f7204d18a339391effed58d4.jpg
Santa Helena ,Paçoquita SANTA HELENA Embalada 320g,"R$ 12,99",Doces,Doces e Compotas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f74faa704a50476ca7201799b82c9a59.jpeg
Talento,Chocolate Branco TALENTO Doce de Leite 90g,"R$ 4,99",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8a4408b393de474183753784aefad24c.jpeg
Hersheys ,Chocolate HERSHEYS Special Dark Tradicional 100g,"R$ 7,49",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-26607fc83b6a447a955060574696da33.jpeg
Santa Helena,Paçoquita SANTA HELENA Diet 176g,"R$ 8,49",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0d5c32aa6bcb4fbb83f4a01762e7f3dc.jpg
Hersheys ,Chocolate em Barra HERSHEYS Meio Amargo 115g,"R$ 5,49",Doces,Bomboniere,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-04bc121773cc4d9784fed70a41730877.jpg
Oral B,Escova Dental ORAL B 1 2 3,"R$ 3,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1690b7cd7fac4e3b8807345d9352a94a.jpg
Colgate ,Fio Dental COLGATE Menta 50mt,"R$ 7,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0b82f0accb454df29e22c2478abdf84f.jpeg
Carefree ,Absorvente Protetor Diário CAREFREE com Perfume Leve 80 Pague 60 Unidades,,Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-25f2b60d9df549fcb8b6b930d102b242.jpeg
Gillette,Aparelho de Barbear GILLETTE Prestobarba 3 Lâminas Masculino com 2 Unidades,"R$ 17,99",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7fcfa9b45c9e47b097ac778a3f4ae77c.jpg
Sorriso ,Creme Dental SORRISO Refrescante 90g,"R$ 3,29",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8e9a308d4ac64e15821450374596fba8.jpg
Nivea ,Desodorante Roll-On NIVEA Invisible Feminino 50ml,"R$ 7,49",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c1da41e1c185492aa9e67ada2503df7c.jpeg
Nivea ,Desodorante Aerosol NIVEA Fresh Masculino 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-30a000b2d8f743158d81de8a4f3f6cd4.jpg
Johnsons & Johnsons,Escova Dental JOHNSON & JOHNSON Macia Grande Profissional Leve 3 Pague 2 Unidades,"R$ 22,90",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-73e50f6753094fde92bb050e247d3f2f.jpg
Phebo ,Sabonete PHEBO Naturelle 90g,"R$ 2,99",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-06b5d5dfe1c44ca5993472a4da2b2163.jpg
Lux ,Sabonete Líquido LUX Flor de Lótus 200ml,"R$ 6,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5f45450df70c4dc69884e9dce621c244.jpeg
Probak II,Aparelho de Barbear PROBAK II Regular com 2 Unidades,"R$ 5,69",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5b09cc19de164eee99837ecc78452ce2.jpeg
Colgate ,Escova Dental COLGATE 360º Macia Leve 2 Pague 1 Unidade,"R$ 18,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bf982d27d9694e3e9bc8048702d3a949.jpeg
Johnsons & Johnsons,Sabonete Baby JOHNSON & JOHNSON Regular 80g,"R$ 3,60",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6d178881437d473c9492c51acb130dbd.jpeg
Nivea,Desodorante Aerosol NIVEA Dry 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7145e24b81184da0a1d9779b5fb47326.jpg
Huggies,Fralda TURMA DA MÔNICA Tripla Proteção Jumbo Pequeno com 36 Unidades,"R$ 26,90",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1a4306d7624f49ca901da59235feaa1c.jpeg
Rexona ,Desodorante Aerosol REXONA Feminino Power 90g,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9c35defadf61486fb534d25764e15f8d.jpg
Jontex ,Preservativo JONTEX Sensitive com 3 Unidades,"R$ 6,99",Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f9739ae9258b42f9a3277369c6efb316.jpg
Kleenex ,Lenços de Papel KLEENEX Bolso com 10 Unidades,"R$ 1,99",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9112142fb4e3436b8207ca9e15a64edd.jpg
Intimus ,Absorvente Interno INTIMUS Médio com 8 Unidades,"R$ 7,49",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-64e89b73632742bca0a4587fea0231bc.jpeg
Tresemmé,Kit Shampoo 400ml + Condicionador TRESEMMÉ Reconstrução e Força 200ml ,"R$ 21,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8b2e36c21a9340519dfd00b3a972a83e.jpeg
Dove,Sabonete DOVE Esfoliante 90g,"R$ 2,39",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-78c6e9cea73b4680ae2c095890103059.jpg
Giovanna Baby ,Desodorante Aerosol GIOVANNA BABY Lilás 150ml,"R$ 11,99",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ddb3e3a5e8f444cba92cab27b61603a9.jpg
Giovanna Baby ,Desodorante Aerosol GIOVANNA BABY Rosa 150ml,"R$ 11,99",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-44d8e00fb8124af2a55543ffaf1bb705.jpeg
Nivea ,Desodorante Aerosol NIVEA Fresh Feminino 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a9aa1a47ae444e408e180c5245f1a8e9.jpg
Apolo,Algodão Bolas APOLO 100g,"R$ 7,49",Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-572740c8891b483596619c6b75a1ba7d.jpg
Pantene ,Shampoo PANTENE Liso Extremo 400ml,"R$ 19,99",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-869e4a81cebf4f849a7dac5aded11707.jpeg
Nivea ,Desodorante Aerosol NIVEA Men Original 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c806981f04fa4b9491ea22d9f21a31b1.jpg
Baruel ,Tenys Pé Aerosol BARUEL Tradicional 110g,"R$ 16,99",Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1d56665449804c3986ce39002103f9d7.jpeg
Huggies,Lenço Umedecido HUGGIES Baby Wipes com 48 Unidades,"R$ 6,49",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-cd134bfa41994e44b03b7b9d548fe290.jpeg
Colgate ,Creme Dental COLGATE Total 12 Horas Whitening Profissional 70g,,Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2370f263c8f44a1dbbe99ff4204d0bf2.jpg
Bic,Aparelho de Barbear BIC Sensitive Shaver Leve 7 Pague 5 Unidades,"R$ 7,99",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-31415ee78ebb4f78a3d37590a067cc58.jpg
Nivea ,Sabonete Líquido NIVEA Creme Care 250ml,"R$ 10,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b1b9f976158c48629dc9cb2b6e125777.jpg
Johnson & Johnson,Colônia Baby JOHNSON & JOHNSON Lavanda 200ml,"R$ 25,90",Bebês,Hora do Banho,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-df4e6dcbf9d741d8bb71db99474b195b.jpg
Colgate ,Creme Dental COLGATE Luminous White Tradicional 70g,"R$ 9,49",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c4a0ab5045304466b94ed4eefeca6b02.jpeg
Dove ,Desodorante Aerosol DOVE Men sem Perfume 89g,"R$ 13,99",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-dac5e15d3dbf4053a3f6db1bf5298287.jpeg
Cruzeiro ,Acetona CRUZEIRO 95ml,"R$ 5,49",Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6a687f9702e743bd8aee85e1442130c7.jpeg
Sym,Absorvente SYM Total Protect Suave Leve 32 Pague 28 Unidades,"R$ 9,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-961b55f8dc8a400d8a118c79f17620c3.jpeg
Nivea ,Desodorante Aerosol NIVEA Double Effect 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8c1eff39f4a845018590d7f0ddcfb3d9.jpeg
Carefree ,Absorvente Protetor Diário CAREFREE Regular com 40 Unidades,"R$ 10,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4313ae4c21fd4895a62c126705902f43.jpg
Nivea ,Sabonete NIVEA Leite 85g,"R$ 1,59",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1d3bc46a5edc4f03b886b9a0ba97f64e.jpeg
Colgate ,Creme Dental COLGATE Tripla Ação Tradicional 90g,"R$ 3,59",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-71b3cdac44134624beb5834c23154658.jpg
Johnson & Johnson,Cotonetes JOHNSON & JOHNSON Caixa com 150 Unidades,"R$ 7,99",Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ddb396e6fb59418eaac2f4a40f6db09b.jpg
Carefree ,Absorvente Protetor Diário CAREFREE Brisa Sem Perfume com 15 Unidades,,Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f931b029e5e44438bc54293fa1092b30.jpeg
Carefree ,Absorvente Protetor Diário CAREFREE sem Perfume Leve 80 Pague 60 Unidades,"R$ 18,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6faa58e812034ef283e739ea87f62b73.jpg
Oral B,Escova Dental ORAL B Indicat Plus 30 Leve 2 Pague 1 Unidade,"R$ 14,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3aab7966152942b1982adbebe4a8b79f.jpg
Colgate ,Creme Dental COLGATE Total Advanced 12 Horas 90g,"R$ 5,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-92850e18d3fc4293bcdfe4492dabe53c.png
Nivea ,Desodorante Aerosol NIVEA Dry Impact Feminino 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-02a624d889fb42c384a6920a754f8026.jpg
Dove,Desodorante Aerosol DOVE Men Invisible 89g,"R$ 14,39",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d1a05c9dd99e4a20be967105febaf311.jpg
Nivea,Hidratante NIVEA Soft Milk 400ml,"R$ 14,99",Higiene e Perfumaria,Hidratantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-44cb4d904f174327917d8f13dd935a16.jpeg
Intimus ,Absorvente Gel com Abas INTIMUS Seca com 16 Unidades,"R$ 6,49",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-10054159265c46dc9682b00cfff231dc.jpeg
Colgate ,Creme Dental COLGATE Luminous Instant White 70g,"R$ 9,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-03cb08b37d5142c2a005515deaab5238.jpeg
Oral B,Creme Dental ORAL B 3D Perfection 102g,"R$ 11,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-396d29d7a4d445698b02aa1df9ce0571.jpg
Johnson & Johnson,Fio Dental JOHNSON & JOHNSON Expansion Regular 50m,"R$ 11,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-fac0257414b049f08bbc26ca346d093d.jpg
Dove ,Sabonete DOVE Regular Branco 90g,"R$ 2,39",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-43ebe71f6834410487994c2bf028d7b8.jpg
Gillette,Carga GILLETTE Mach 3 Regular com 2 Unidades,"R$ 25,59",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9be608df5ad447d4a282c823c82b6283.jpg
Sensodyne ,Creme Dental SENSODYNE True White 100g,"R$ 16,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-716b4897abd64727b4387e42f8009303.jpg
Colgate,Creme Dental COLGATE Máxima Proteção Anticáries 90g,"R$ 2,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bfb9d8ebadf147d5942d00cd69804820.jpg
Oral B,Escova Dental Complete 40 ORAL B Leve 2 Pague 1 Unidade,"R$ 12,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-74c817e305974b158c3e1e2ed50e13fd.jpg
